"Order Date","Item Type","Units Sold","Unit Price","Total Profit","Country","Year","Revenue","Unit_Cost","Cost_Rank","Count"
"7/2/2012","Cosmetics",8103,437.2,1408868.61,"United Kingdom","2012",3542631.6,263.33,5971,8090
"5/22/2012","Baby Food",6342,255.28,607944.12,"Singapore","2012",1618985.76,159.42,5024,8090
"12/27/2012","Snacks",6274,152.58,345948.36,"United Kingdom","2012",957286.92,97.44,3514,8090
"12/28/2012","Personal Care",4775,81.73,119661.5,"Cuba","2012",390260.75,56.67,2109,8090
"12/12/2012","Office Supplies",1507,651.21,190258.75,"New Zealand","2012",981373.47,524.96,7440,8090
"5/29/2012","Office Supplies",1967,651.21,248333.75,"Norway","2012",1280930.07,524.96,7440,8090
"3/28/2012","Snacks",5108,152.58,281655.12,"Vietnam","2012",779378.64,97.44,3358,8090
"8/12/2012","Baby Food",3437,255.28,329470.82,"Singapore","2012",877397.36,159.42,5024,8090
"10/3/2012","Snacks",9866,152.58,544011.24,"Canada","2012",1505354.28,97.44,3358,8090
"4/22/2012","Personal Care",599,81.73,15010.94,"Australia","2012",48956.27,56.67,2109,8090
"7/27/2012","Cereal",9383,205.7,831239.97,"Australia","2012",1930083.1,117.11,4156,8090
"9/30/2012","Cosmetics",7841,437.2,1363314.67,"Singapore","2012",3428085.2,263.33,5473,8090
"8/19/2012","Baby Food",5498,255.28,527038.28,"Canada","2012",1403529.44,159.42,4738,8090
"12/1/2012","Vegetables",6630,154.06,418551.9,"Luxembourg","2012",1021417.8,90.93,2949,8090
"11/14/2012","Personal Care",350,81.73,8771,"Canada","2012",28605.5,56.67,2109,8090
"12/10/2012","Office Supplies",701,651.21,88501.25,"United Kingdom","2012",456498.21,524.96,7440,8090
"3/19/2012","Cosmetics",6821,437.2,1185967.27,"Canada","2012",2982141.2,263.33,5473,8090
"10/6/2012","Meat",3027,421.89,173144.4,"United Kingdom","2012",1277061.03,364.69,6704,8090
"2/24/2012","Cereal",5339,205.7,472982.01,"Singapore","2012",1098232.3,117.11,4682,8090
"1/4/2012","Fruits",137,9.33,330.17,"Australia","2012",1278.21,6.92,125,8090
"2/14/2012","Fruits",1896,9.33,4569.36,"Cuba","2012",17689.68,6.92,125,8090
"1/23/2012","Baby Food",859,255.28,82343.74,"New Zealand","2012",219285.52,159.42,4717,8090
"9/6/2012","Meat",5789,421.89,331130.8,"United Kingdom","2012",2442321.21,364.69,6240,8090
"11/17/2012","Cosmetics",443,437.2,77024.41,"Cuba","2012",193679.6,263.33,5473,8090
"12/29/2012","Beverages",927,47.45,14516.82,"Cuba","2012",43986.15,31.79,861,8090
"10/10/2012","Beverages",6924,47.45,108429.84,"United Kingdom","2012",328543.8,31.79,1121,8090
"9/2/2012","Fruits",4185,9.33,10085.85,"United Kingdom","2012",39046.05,6.92,428,8090
"2/20/2012","Personal Care",5735,81.73,143719.1,"Canada","2012",468721.55,56.67,2372,8090
"12/3/2012","Household",6006,668.27,995374.38,"New Zealand","2012",4013629.62,502.54,7183,8090
"8/18/2012","Meat",8272,421.89,473158.4,"Vietnam","2012",3489874.08,364.69,6240,8090
"1/15/2012","Clothes",4867,109.28,357432.48,"Singapore","2012",531865.76,35.84,1619,8090
"4/5/2012","Vegetables",2453,154.06,154857.89,"New Zealand","2012",377909.18,90.93,2696,8090
"4/8/2012","Cosmetics",8910,437.2,1549181.7,"Australia","2012",3895452,263.33,5473,8090
"6/6/2012","Beverages",3962,47.45,62044.92,"Cuba","2012",187996.9,31.79,1121,8090
"4/14/2012","Cereal",1032,205.7,91424.88,"United Kingdom","2012",212282.4,117.11,4156,8090
"7/15/2012","Vegetables",8994,154.06,567791.22,"New Zealand","2012",1385615.64,90.93,3291,8090
"1/19/2012","Baby Food",6472,255.28,620405.92,"Singapore","2012",1652172.16,159.42,4738,8090
"5/13/2012","Snacks",1768,152.58,97487.52,"Vietnam","2012",269761.44,97.44,3358,8090
"7/10/2012","Snacks",6101,152.58,336409.14,"Australia","2012",930890.58,97.44,3514,8090
"10/20/2012","Cosmetics",7287,437.2,1266990.69,"Singapore","2012",3185876.4,263.33,5473,8090
"7/7/2012","Snacks",2217,152.58,122245.38,"Australia","2012",338269.86,97.44,3514,8090
"12/2/2012","Household",7207,668.27,1194416.11,"Norway","2012",4816221.89,502.54,6743,8090
"6/19/2012","Cosmetics",8355,437.2,1452683.85,"Vietnam","2012",3652806,263.33,5473,8090
"7/20/2012","Personal Care",3677,81.73,92145.62,"United Kingdom","2012",300521.21,56.67,2372,8090
"2/21/2012","Snacks",9666,152.58,532983.24,"New Zealand","2012",1474838.28,97.44,3358,8090
"12/17/2012","Clothes",1543,109.28,113317.92,"New Zealand","2012",168619.04,35.84,1619,8090
"3/13/2012","Meat",3409,421.89,194994.8,"Ukraine","2012",1438223.01,364.69,6240,8090
"8/12/2012","Snacks",4727,152.58,260646.78,"United Kingdom","2012",721245.66,97.44,3358,8090
"1/29/2012","Personal Care",9051,81.73,226818.06,"Vietnam","2012",739738.23,56.67,2109,8090
"2/27/2012","Cereal",1930,205.7,170978.7,"Luxembourg","2012",397001,117.11,4438,8090
"3/18/2012","Clothes",3455,109.28,253735.2,"Vietnam","2012",377562.4,35.84,1619,8090
"3/4/2012","Snacks",7908,152.58,436047.12,"Ukraine","2012",1206602.64,97.44,3514,8090
"5/9/2012","Meat",1732,421.89,99070.4,"Vietnam","2012",730713.48,364.69,6240,8090
"7/20/2012","Vegetables",2178,154.06,137497.14,"Cuba","2012",335542.68,90.93,2696,8090
"3/28/2012","Fruits",1249,9.33,3010.09,"Ukraine","2012",11653.17,6.92,125,8090
"3/25/2012","Fruits",297,9.33,715.77,"Singapore","2012",2771.01,6.92,428,8090
"12/27/2012","Meat",915,421.89,52338,"Cuba","2012",386029.35,364.69,6240,8090
"3/14/2012","Beverages",2996,47.45,46917.36,"New Zealand","2012",142160.2,31.79,861,8090
"7/29/2012","Office Supplies",2181,651.21,275351.25,"Canada","2012",1420289.01,524.96,7440,8090
"12/8/2012","Personal Care",2119,81.73,53102.14,"Luxembourg","2012",173185.87,56.67,2012,8090
"9/27/2012","Cosmetics",1025,437.2,178216.75,"Ukraine","2012",448130,263.33,5473,8090
"10/23/2012","Fruits",7739,9.33,18650.99,"Luxembourg","2012",72204.87,6.92,1,8090
"4/30/2012","Meat",9592,421.89,548662.4,"Luxembourg","2012",4046768.88,364.69,6240,8090
"11/3/2012","Cereal",8685,205.7,769404.15,"Canada","2012",1786504.5,117.11,4438,8090
"12/18/2012","Meat",3122,421.89,178578.4,"Cuba","2012",1317140.58,364.69,6240,8090
"4/13/2012","Clothes",4023,109.28,295449.12,"Canada","2012",439633.44,35.84,1619,8090
"2/27/2012","Personal Care",4361,81.73,109286.66,"United Kingdom","2012",356424.53,56.67,2372,8090
"6/12/2012","Beverages",1730,47.45,27091.8,"Cuba","2012",82088.5,31.79,667,8090
"7/6/2012","Snacks",7778,152.58,428878.92,"Ukraine","2012",1186767.24,97.44,3514,8090
"4/5/2012","Cereal",3240,205.7,287031.6,"United Kingdom","2012",666468,117.11,4682,8090
"3/29/2012","Vegetables",8042,154.06,507691.46,"Singapore","2012",1238950.52,90.93,2949,8090
"12/20/2012","Cosmetics",6641,437.2,1154670.67,"Norway","2012",2903445.2,263.33,5473,8090
"10/15/2012","Snacks",4319,152.58,238149.66,"Ukraine","2012",658993.02,97.44,3358,8090
"3/9/2012","Cereal",7954,205.7,704644.86,"Vietnam","2012",1636137.8,117.11,4156,8090
"9/4/2012","Clothes",4197,109.28,308227.68,"United Kingdom","2012",458648.16,35.84,1871,8090
"6/8/2012","Baby Food",8839,255.28,847306.54,"Australia","2012",2256419.92,159.42,4738,8090
"5/18/2012","Fruits",668,9.33,1609.88,"Cuba","2012",6232.44,6.92,1,8090
"9/5/2012","Personal Care",7707,81.73,193137.42,"Ukraine","2012",629893.11,56.67,2012,8090
"9/23/2012","Clothes",564,109.28,41420.16,"New Zealand","2012",61633.92,35.84,1316,8090
"9/30/2012","Cereal",3981,205.7,352676.79,"Singapore","2012",818891.7,117.11,4438,8090
"5/25/2012","Meat",7293,421.89,417159.6,"Vietnam","2012",3076843.77,364.69,6240,8090
"12/30/2012","Household",4224,668.27,700043.52,"Australia","2012",2822772.48,502.54,6910,8090
"10/5/2012","Clothes",8305,109.28,609919.2,"Luxembourg","2012",907570.4,35.84,1871,8090
"7/27/2012","Cereal",8379,205.7,742295.61,"New Zealand","2012",1723560.3,117.11,4156,8090
"7/7/2012","Beverages",4570,47.45,71566.2,"Singapore","2012",216846.5,31.79,667,8090
"10/16/2012","Baby Food",1614,255.28,154718.04,"New Zealand","2012",412021.92,159.42,4738,8090
"6/8/2012","Cosmetics",6267,437.2,1089643.29,"New Zealand","2012",2739932.4,263.33,5473,8090
"5/24/2012","Personal Care",7282,81.73,182486.92,"Ukraine","2012",595157.86,56.67,2012,8090
"9/16/2012","Household",2795,668.27,463215.35,"New Zealand","2012",1867814.65,502.54,6743,8090
"12/31/2012","Fruits",6589,9.33,15879.49,"Singapore","2012",61475.37,6.92,428,8090
"5/3/2012","Clothes",6112,109.28,448865.28,"Australia","2012",667919.36,35.84,1379,8090
"3/15/2012","Cereal",4784,205.7,423814.56,"Singapore","2012",984068.8,117.11,4438,8090
"5/17/2012","Personal Care",9014,81.73,225890.84,"Luxembourg","2012",736714.22,56.67,2625,8090
"7/4/2012","Snacks",7764,152.58,428106.96,"Vietnam","2012",1184631.12,97.44,3830,8090
"3/29/2012","Snacks",761,152.58,41961.54,"Luxembourg","2012",116113.38,97.44,3358,8090
"3/25/2012","Beverages",5652,47.45,88510.32,"Australia","2012",268187.4,31.79,861,8090
"11/25/2012","Meat",942,421.89,53882.4,"Ukraine","2012",397420.38,364.69,6240,8090
"12/14/2012","Office Supplies",5378,651.21,678972.5,"Cuba","2012",3502207.38,524.96,7440,8090
"10/5/2012","Clothes",2666,109.28,195791.04,"Ukraine","2012",291340.48,35.84,1316,8090
"1/6/2012","Beverages",1438,47.45,22519.08,"New Zealand","2012",68233.1,31.79,861,8090
"11/11/2012","Cosmetics",2321,437.2,403552.27,"Norway","2012",1014741.2,263.33,5473,8090
"3/16/2012","Clothes",4221,109.28,309990.24,"Norway","2012",461270.88,35.84,1619,8090
"7/23/2012","Meat",8272,421.89,473158.4,"Canada","2012",3489874.08,364.69,6240,8090
"12/14/2012","Baby Food",3308,255.28,317104.88,"Singapore","2012",844466.24,159.42,4738,8090
"8/10/2012","Household",4353,668.27,721422.69,"Ukraine","2012",2908979.31,502.54,7183,8090
"10/25/2012","Personal Care",4258,81.73,106705.48,"Australia","2012",348006.34,56.67,2372,8090
"11/21/2012","Fruits",4766,9.33,11486.06,"Ukraine","2012",44466.78,6.92,125,8090
"6/2/2012","Beverages",1070,47.45,16756.2,"Australia","2012",50771.5,31.79,861,8090
"3/20/2012","Clothes",6401,109.28,470089.44,"Singapore","2012",699501.28,35.84,1619,8090
"10/15/2012","Cereal",1247,205.7,110471.73,"Norway","2012",256507.9,117.11,4156,8090
"6/20/2012","Snacks",2217,152.58,122245.38,"Ukraine","2012",338269.86,97.44,3514,8090
"1/9/2012","Fruits",2675,9.33,6446.75,"Norway","2012",24957.75,6.92,125,8090
"11/14/2012","Cereal",3137,205.7,277906.83,"Ukraine","2012",645280.9,117.11,4021,8090
"3/29/2012","Fruits",8474,9.33,20422.34,"Canada","2012",79062.42,6.92,125,8090
"2/16/2012","Snacks",2346,152.58,129358.44,"Ukraine","2012",357952.68,97.44,3830,8090
"2/24/2012","Office Supplies",7409,651.21,935386.25,"Cuba","2012",4824814.89,524.96,7440,8090
"7/12/2012","Vegetables",5545,154.06,350055.85,"Vietnam","2012",854262.7,90.93,3291,8090
"10/17/2012","Cereal",5474,205.7,484941.66,"New Zealand","2012",1126001.8,117.11,4711,8090
"1/12/2012","Beverages",1411,47.45,22096.26,"Luxembourg","2012",66951.95,31.79,861,8090
"7/22/2012","Personal Care",4483,81.73,112343.98,"New Zealand","2012",366395.59,56.67,2372,8090
"8/13/2012","Cosmetics",8804,437.2,1530751.48,"Australia","2012",3849108.8,263.33,5473,8090
"1/1/2012","Fruits",6253,9.33,15069.73,"Australia","2012",58340.49,6.92,1,8090
"4/26/2012","Snacks",5268,152.58,290477.52,"Singapore","2012",803791.44,97.44,3514,8090
"10/23/2012","Office Supplies",596,651.21,75245,"Norway","2012",388121.16,524.96,7440,8090
"6/5/2012","Household",7456,668.27,1235682.88,"Norway","2012",4982621.12,502.54,7183,8090
"8/23/2012","Household",6030,668.27,999351.9,"Ukraine","2012",4029668.1,502.54,7183,8090
"9/20/2012","Cosmetics",3256,437.2,566120.72,"Ukraine","2012",1423523.2,263.33,5473,8090
"2/12/2012","Baby Food",8812,255.28,844718.32,"United Kingdom","2012",2249527.36,159.42,5024,8090
"1/4/2012","Meat",7990,421.89,457028,"Ukraine","2012",3370901.1,364.69,6240,8090
"11/30/2012","Snacks",6618,152.58,364916.52,"Luxembourg","2012",1009774.44,97.44,3514,8090
"3/17/2012","Personal Care",728,81.73,18243.68,"New Zealand","2012",59499.44,56.67,2109,8090
"12/26/2012","Clothes",9761,109.28,716847.84,"Ukraine","2012",1066682.08,35.84,1871,8090
"9/20/2012","Snacks",540,152.58,29775.6,"New Zealand","2012",82393.2,97.44,3830,8090
"11/7/2012","Office Supplies",2075,651.21,261968.75,"Australia","2012",1351260.75,524.96,7440,8090
"1/13/2012","Snacks",5782,152.58,318819.48,"Vietnam","2012",882217.56,97.44,3514,8090
"3/22/2012","Beverages",8414,47.45,131763.24,"Canada","2012",399244.3,31.79,1121,8090
"12/17/2012","Snacks",6407,152.58,353281.98,"Australia","2012",977580.06,97.44,3514,8090
"6/14/2012","Baby Food",9672,255.28,927157.92,"Singapore","2012",2469068.16,159.42,5024,8090
"12/5/2012","Snacks",4873,152.58,268697.22,"Vietnam","2012",743522.34,97.44,3830,8090
"9/30/2012","Clothes",8768,109.28,643921.92,"Vietnam","2012",958167.04,35.84,1379,8090
"1/16/2012","Beverages",2587,47.45,40512.42,"Singapore","2012",122753.15,31.79,861,8090
"8/6/2012","Beverages",2747,47.45,43018.02,"Vietnam","2012",130345.15,31.79,861,8090
"2/3/2012","Vegetables",5239,154.06,330738.07,"Vietnam","2012",807120.34,90.93,2696,8090
"8/12/2012","Beverages",80,47.45,1252.8,"New Zealand","2012",3796,31.79,667,8090
"11/1/2012","Meat",4813,421.89,275303.6,"Canada","2012",2030556.57,364.69,6073,8090
"11/13/2012","Fruits",1555,9.33,3747.55,"Vietnam","2012",14508.15,6.92,1,8090
"2/5/2012","Baby Food",2972,255.28,284895.92,"Vietnam","2012",758692.16,159.42,5024,8090
"3/6/2012","Personal Care",9711,81.73,243357.66,"Luxembourg","2012",793680.03,56.67,2109,8090
"2/11/2012","Beverages",1873,47.45,29331.18,"New Zealand","2012",88873.85,31.79,861,8090
"1/20/2012","Beverages",3550,47.45,55593,"Vietnam","2012",168447.5,31.79,667,8090
"3/5/2012","Cereal",6991,205.7,619332.69,"Singapore","2012",1438048.7,117.11,4438,8090
"10/25/2012","Fruits",974,9.33,2347.34,"Cuba","2012",9087.42,6.92,125,8090
"10/23/2012","Snacks",9312,152.58,513463.68,"Canada","2012",1420824.96,97.44,3830,8090
"5/19/2012","Cosmetics",2886,437.2,501788.82,"Luxembourg","2012",1261759.2,263.33,5473,8090
"10/7/2012","Baby Food",3821,255.28,366281.06,"New Zealand","2012",975424.88,159.42,5024,8090
"10/31/2012","Meat",8167,421.89,467152.4,"Australia","2012",3445575.63,364.69,6240,8090
"3/30/2012","Office Supplies",1623,651.21,204903.75,"United Kingdom","2012",1056913.83,524.96,7440,8090
"2/9/2012","Clothes",7999,109.28,587446.56,"Cuba","2012",874130.72,35.84,1316,8090
"11/10/2012","Beverages",1533,47.45,24006.78,"Ukraine","2012",72740.85,31.79,1121,8090
"3/2/2012","Beverages",4397,47.45,68857.02,"United Kingdom","2012",208637.65,31.79,861,8090
"12/10/2012","Cereal",5991,205.7,530742.69,"Luxembourg","2012",1232348.7,117.11,4438,8090
"7/21/2012","Household",5119,668.27,848371.87,"Luxembourg","2012",3420874.13,502.54,6910,8090
"8/4/2012","Office Supplies",6089,651.21,768736.25,"Canada","2012",3965217.69,524.96,7440,8090
"11/24/2012","Personal Care",5357,81.73,134246.42,"Australia","2012",437827.61,56.67,2372,8090
"6/3/2012","Cereal",3583,205.7,317417.97,"Norway","2012",737023.1,117.11,4438,8090
"1/25/2012","Snacks",6520,152.58,359512.8,"Singapore","2012",994821.6,97.44,3514,8090
"12/15/2012","Cosmetics",7671,437.2,1333756.77,"New Zealand","2012",3353761.2,263.33,5473,8090
"7/7/2012","Baby Food",5498,255.28,527038.28,"Ukraine","2012",1403529.44,159.42,4738,8090
"8/21/2012","Household",5581,668.27,924939.13,"New Zealand","2012",3729614.87,502.54,7183,8090
"10/31/2012","Vegetables",7093,154.06,447781.09,"Canada","2012",1092747.58,90.93,2696,8090
"11/11/2012","Cereal",9253,205.7,819723.27,"Ukraine","2012",1903342.1,117.11,4156,8090
"10/1/2012","Meat",3993,421.89,228399.6,"Singapore","2012",1684606.77,364.69,6240,8090
"2/3/2012","Cereal",7597,205.7,673018.23,"Norway","2012",1562702.9,117.11,4156,8090
"7/20/2012","Baby Food",7175,255.28,687795.5,"Ukraine","2012",1831634,159.42,4738,8090
"9/6/2012","Office Supplies",1929,651.21,243536.25,"United Kingdom","2012",1256184.09,524.96,7440,8090
"7/30/2012","Snacks",4979,152.58,274542.06,"Vietnam","2012",759695.82,97.44,3514,8090
"7/26/2012","Office Supplies",9946,651.21,1255682.5,"Cuba","2012",6476934.66,524.96,7440,8090
"10/21/2012","Snacks",6723,152.58,370706.22,"Norway","2012",1025795.34,97.44,3514,8090
"6/21/2012","Office Supplies",6089,651.21,768736.25,"Ukraine","2012",3965217.69,524.96,7440,8090
"7/30/2012","Cosmetics",2688,437.2,467362.56,"Ukraine","2012",1175193.6,263.33,5397,8090
"1/21/2012","Fruits",9702,9.33,23381.82,"Vietnam","2012",90519.66,6.92,125,8090
"6/3/2012","Vegetables",3868,154.06,244186.84,"Canada","2012",595904.08,90.93,2696,8090
"6/21/2012","Fruits",5161,9.33,12438.01,"Singapore","2012",48152.13,6.92,1,8090
"3/12/2012","Snacks",2190,152.58,120756.6,"United Kingdom","2012",334150.2,97.44,3358,8090
"2/29/2012","Office Supplies",5096,651.21,643370,"Canada","2012",3318566.16,524.96,7440,8090
"9/30/2012","Beverages",9842,47.45,154125.72,"Canada","2012",467002.9,31.79,1121,8090
"6/25/2012","Household",6901,668.27,1143702.73,"Norway","2012",4611731.27,502.54,6910,8090
"12/12/2012","Personal Care",364,81.73,9121.84,"Ukraine","2012",29749.72,56.67,2109,8090
"9/3/2012","Cosmetics",2331,437.2,405290.97,"Norway","2012",1019113.2,263.33,5473,8090
"9/30/2012","Snacks",5982,152.58,329847.48,"Canada","2012",912733.56,97.44,3514,8090
"7/30/2012","Vegetables",620,154.06,39140.6,"Luxembourg","2012",95517.2,90.93,2696,8090
"8/15/2012","Fruits",1317,9.33,3173.97,"Norway","2012",12287.61,6.92,428,8090
"12/17/2012","Household",5333,668.27,883838.09,"Canada","2012",3563883.91,502.54,6910,8090
"2/19/2012","Fruits",6797,9.33,16380.77,"Australia","2012",63416.01,6.92,428,8090
"9/26/2012","Fruits",9521,9.33,22945.61,"Norway","2012",88830.93,6.92,428,8090
"4/15/2012","Beverages",9179,47.45,143743.14,"Norway","2012",435543.55,31.79,861,8090
"5/9/2012","Clothes",9017,109.28,662208.48,"New Zealand","2012",985377.76,35.84,1619,8090
"3/17/2012","Cosmetics",8447,437.2,1468679.89,"Cuba","2012",3693028.4,263.33,5473,8090
"7/7/2012","Snacks",1649,152.58,90925.86,"Vietnam","2012",251604.42,97.44,3358,8090
"2/26/2012","Vegetables",1212,154.06,76513.56,"Canada","2012",186720.72,90.93,2949,8090
"3/13/2012","Vegetables",2202,154.06,139012.26,"United Kingdom","2012",339240.12,90.93,2696,8090
"11/16/2012","Vegetables",8361,154.06,527829.93,"Singapore","2012",1288095.66,90.93,2679,8090
"12/14/2012","Personal Care",4234,81.73,106104.04,"Vietnam","2012",346044.82,56.67,2372,8090
"10/2/2012","Office Supplies",6065,651.21,765706.25,"New Zealand","2012",3949588.65,524.96,7440,8090
"10/3/2012","Office Supplies",9936,651.21,1254420,"Cuba","2012",6470422.56,524.96,7440,8090
"8/12/2012","Snacks",3870,152.58,213391.8,"Canada","2012",590484.6,97.44,3830,8090
"9/7/2012","Cereal",1155,205.7,102321.45,"New Zealand","2012",237583.5,117.11,4156,8090
"2/19/2012","Household",8010,668.27,1327497.3,"Luxembourg","2012",5352842.7,502.54,7183,8090
"8/11/2012","Meat",504,421.89,28828.8,"Vietnam","2012",212632.56,364.69,6240,8090
"1/26/2012","Meat",5956,421.89,340683.2,"Norway","2012",2512776.84,364.69,6073,8090
"6/12/2012","Cosmetics",7801,437.2,1356359.87,"Canada","2012",3410597.2,263.33,5397,8090
"5/8/2012","Snacks",6945,152.58,382947.3,"Singapore","2012",1059668.1,97.44,3514,8090
"9/4/2012","Beverages",9842,47.45,154125.72,"Australia","2012",467002.9,31.79,1121,8090
"2/28/2012","Office Supplies",7871,651.21,993713.75,"Ukraine","2012",5125673.91,524.96,7440,8090
"8/10/2012","Fruits",855,9.33,2060.55,"United Kingdom","2012",7977.15,6.92,1,8090
"9/21/2012","Snacks",8189,152.58,451541.46,"Canada","2012",1249477.62,97.44,3514,8090
"3/31/2012","Household",9343,668.27,1548415.39,"United Kingdom","2012",6243646.61,502.54,6910,8090
"12/23/2012","Office Supplies",8167,651.21,1031083.75,"Vietnam","2012",5318432.07,524.96,7440,8090
"3/7/2012","Snacks",4724,152.58,260481.36,"Singapore","2012",720787.92,97.44,3514,8090
"3/16/2012","Cereal",1720,205.7,152374.8,"Australia","2012",353804,117.11,4682,8090
"12/10/2012","Personal Care",9915,81.73,248469.9,"New Zealand","2012",810352.95,56.67,2109,8090
"1/5/2012","Vegetables",1355,154.06,85541.15,"Canada","2012",208751.3,90.93,3291,8090
"7/12/2012","Cosmetics",1685,437.2,292970.95,"Vietnam","2012",736682,263.33,5473,8090
"5/3/2012","Snacks",7329,152.58,404121.06,"Canada","2012",1118258.82,97.44,3358,8090
"12/12/2012","Fruits",8651,9.33,20848.91,"Australia","2012",80713.83,6.92,125,8090
"8/18/2012","Office Supplies",2484,651.21,313605,"United Kingdom","2012",1617605.64,524.96,7440,8090
"10/3/2012","Cereal",7865,205.7,696760.35,"Singapore","2012",1617830.5,117.11,4438,8090
"5/24/2012","Beverages",9074,47.45,142098.84,"Luxembourg","2012",430561.3,31.79,1284,8090
